exercise_name,exercise_url,body_part,Target,Synergists,Dynamic Stabilizers,Stabilizers,Antagonist Stabilizers
Lever Isolateral Shoulder Press (plate loaded),https://exrx.net/WeightExercises/DeltoidAnterior/LVShoulderPressH,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Triceps Brachii; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii","Trapezius, Upper; Levator Scapulae",
Lever Reclined Shoulder Press,https://exrx.net/WeightExercises/DeltoidAnterior/LVReclinedShoulderPress,Shoulders,"Deltoid, Anterior","Deltoid, Lateral; Supraspinatus; Triceps Brachii; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii","Trapezius, Upper; Levator Scapulae",
Lever Shoulder Press,https://exrx.net/WeightExercises/DeltoidAnterior/LVShoulderPress,Shoulders,"Deltoid, Anterior","Deltoid, Lateral; Supraspinatus; Pectoralis Major, Clavicular; Triceps Brachii; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii","Trapezius, Upper; Levator Scapulae",
Lever Shoulder Press (parallel grip),https://exrx.net/WeightExercises/DeltoidAnterior/LVShoulderPressParGrip,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Triceps Brachii; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii","Trapezius, Upper; Levator Scapulae",
Sled Shoulder Press,https://exrx.net/WeightExercises/DeltoidAnterior/SLShoulderPress,Shoulders,"Deltoid, Anterior","Deltoid, Lateral; Supraspinatus; Pectoralis Major, Clavicular; Triceps Brachii; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii","Trapezius, Upper; Levator Scapulae",
Smith Shoulder Press,https://exrx.net/WeightExercises/DeltoidAnterior/SMShoulderPress,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Triceps Brachii; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations","Triceps, Long Head; Biceps Brachii","Trapezius, Upper; Levator Scapulae",
Pike Press (between benches),https://exrx.net/WeightExercises/DeltoidAnterior/BWPikePress,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Triceps Brachii; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Serratus Anterior; Quadriceps; Iliopsoas; Tensor Fasciae Latae; Sartorius; Rectus Abdominis; Obliques",
Elevated Pike Press (between benches),https://exrx.net/WeightExercises/DeltoidAnterior/BWDeclinePikePress,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Triceps Brachii; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Quadriceps; Iliopsoas; Tensor Fasciae Latae; Sartorius; Rectus Abdominis; Obliques",
Suspended Front Raise,https://exrx.net/WeightExercises/DeltoidAnterior/STFrontRaise,Shoulders,"Deltoid, Anterior","Pectoralis Major, Clavicular; Deltoid, Lateral; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Erector Spinae; Gluteus Maximus; Hamstrings; Trapezius, Upper; Levator Scapulae; Wrist Extensors",Rectus Abdominis; Obliques
Barbell Upright Row,https://exrx.net/WeightExercises/DeltoidLateral/BBUprightRow,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Cable Isolateral Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/CBLateralRaise,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Cable One Arm Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/CBOneArmLateralRaise,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Cable Upright Row,https://exrx.net/WeightExercises/DeltoidLateral/CBUprightRow,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Cable One Arm Upright Row,https://exrx.net/WeightExercises/DeltoidLateral/CBOneArmUprightRow,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Cable Upright Row (with rope attachment),https://exrx.net/WeightExercises/DeltoidLateral/CBUprightRowRope,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Cable Isolateral Y Raise,https://exrx.net/WeightExercises/DeltoidLateral/CBYRaise,Shoulders,"Deltoid, Lateral","Supraspinatus; Teres Minor; Infraspinatus; Trapezius, Lower; Trapezius, Middle; Serratus Anterior, Inferior Digitations; Deltoid, Anterior; Deltoid, Posterior; Coracobrachialis",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors; Erector Spinae; Gluteus Maximus; Hamstrings",
Dumbbell Incline Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/DBInclineLateralRaise,Shoulders,"Deltoid, Lateral","Deltoid, Posterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Wrist Extensors; Trapezius, Upper; Levator Scapulae",
Dumbbell Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/DBLateralRaise,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae; Wrist Extensors",
Dumbbell Lying Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/DBLyingLateralRaise,Shoulders,"Deltoid, Lateral","Deltoid, Posterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior,          Inferior Digitations",,"Wrist Extensors; Trapezius, Upper; Levator Scapulae",
Dumbbell Upright Row,https://exrx.net/WeightExercises/DeltoidLateral/DBUprightRow,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Dumbbell One Arm Upright Row,https://exrx.net/WeightExercises/DeltoidLateral/DBOneArmUprightRow,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Lever Isolateral Lateral Raise (plate loaded),https://exrx.net/WeightExercises/DeltoidLateral/LVLateralRaiseH,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae",
Lever Isolateral Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/LVLateralRaise,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae",
Lever Isolateral Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/LVLateralRaise2,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations",,"Trapezius, Upper; Levator Scapulae",
Smith Upright Row,https://exrx.net/WeightExercises/DeltoidLateral/SMUprightRow,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Brachialis; Brachioradialis; Biceps Brachii; Trapezius, Middle; Trapezius, Lower; Serratus Anterior,          Inferior Digitations; Infraspinatus; Teres Minor",,"Trapezius, Upper; Levator Scapulae",
Suspended Y Lateral Raise,https://exrx.net/WeightExercises/DeltoidLateral/STYShoulderRaise,Shoulders,"Deltoid, Lateral","Deltoid, Anterior; Supraspinatus; Trapezius, Lower; Trapezius, Middle; Serratus Anterior, Inferior Digitations; Teres Minor; Infraspinatus; Coracobrachialis",,"Erector Spinae; Gluteus Maximus; Hamstrings; Trapezius, Upper; Levator Scapulae; Wrist Extensors",Rectus Abdominis; Obliques
Barbell Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/BBRearDeltRow,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,Erector Spinae; Hamstrings; Gluteus Maximus; Adductor Magnus; Quadriceps,
Cable Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/CBRearDeltRow,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,Erector Spinae; Hamstrings; Gluteus Maximus; Adductor Magnus,
Cable Standing Rear Delt Row (with rope),https://exrx.net/WeightExercises/DeltoidPosterior/CBStandingRearDeltRowRope,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,Erector Spinae,
Cable Isolateral Standing Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/CBStandingRearDeltRowStirrups,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,Erector Spinae,
Cable Isolateral Rear Lateral Raise,https://exrx.net/WeightExercises/DeltoidPosterior/CBRearLateralRaise,Shoulders,"Deltoid, Posterior","Deltoid, Lateral; Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids",,Triceps Brachii; Wrist Extensors; Erector Spinae; Hamstrings; Gluteus Maximus; Adductor Magnus; Quadriceps,
Cable Isolateral Reverse Fly,https://exrx.net/WeightExercises/DeltoidPosterior/CBStandingReverseFly,Shoulders,"Deltoid, Posterior","Deltoid, Lateral; Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids",,Triceps Brachii; Wrist Extensors; Erector Spinae,
Dumbbell Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/DBRearDeltRow,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Brachialis; Brachioradialis; Rhomboids",Biceps Brachii,Triceps Brachii (supporting arm); Obliques; Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,
Dumbbell Rear Lateral Raise,https://exrx.net/WeightExercises/DeltoidPosterior/DBRearLateralRaise,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids",,Triceps Brachii; Wrist Extensors; Erector Spinae; Hamstrings; Gluteus Maximus; Adductor Magnus; Quadriceps,
Dumbbell Seated Rear Lateral Raise,https://exrx.net/WeightExercises/DeltoidPosterior/DBSeatedRearLateralRaise,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids",,Triceps Brachii,
Lever Isolateral Lying Rear Lateral Raise (plate loaded),https://exrx.net/WeightExercises/DeltoidPosterior/LVLyingRearLateralRaiseH,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids",,No significant stabilizers,
Lever Isolateral Rear Delt Row (plate loaded),https://exrx.net/WeightExercises/DeltoidPosterior/LVRearDeltRowHammer,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,"Deltoid, Lateral; Supraspinatus",
Lever Isolateral Rear Delt Row (plate loaded),https://exrx.net/WeightExercises/DeltoidPosterior/LVRearDeltRowC,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,"Deltoid, Lateral",
Lever Isolateral Lying Rear Lateral Raise,https://exrx.net/WeightExercises/DeltoidPosterior/LVLyingRearLateralRaise,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids",,No significant stabilizers,
Lever Seated Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/LVRearDeltRow,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis; Latissimus Dorsi",Biceps Brachii,"Deltoid, Lateral",
Lever Isolateral Seated Reverse Fly (parallel grip),https://exrx.net/WeightExercises/DeltoidPosterior/LVRearLateralRaise,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids",,Triceps Brachii; Wrist Extensors,
Lever Isolateral Seated Reverse Fly (pronated parallel grip),https://exrx.net/WeightExercises/DeltoidPosterior/LVReverseFlyPronated,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Rhomboids",,Triceps Brachii; Wrist Extensors,
Smith Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/SMRearDeltRow,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Deltoid, Lateral; Trapezius, Middle; Trapezius, Lower; Brachialis; Brachioradialis; Rhomboids",Biceps Brachii,Erector Spinae; Hamstrings; Gluteus Maximus; Adductor Magnus; Quadriceps,
Rear Delt Inverted Row (high bar),https://exrx.net/WeightExercises/DeltoidPosterior/BWRearDeltInvertedRowHigh,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,"Erector Spinae; Hamstrings; Gluteus Maximus; Deltoid, Lateral",Rectus Abdominis; Obliques
Rear Delt Inverted Row (on hips),https://exrx.net/WeightExercises/DeltoidPosterior/BWRearDeltInvertedRowHips,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,Erector Spinae,Rectus Abdominis; Obliques
Suspended Rear Delt Row,https://exrx.net/WeightExercises/DeltoidPosterior/STRearDeltRow,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Brachialis; Brachioradialis",Biceps Brachii,"Erector Spinae; Hamstrings; Gluteus Maximus; Deltoid, Lateral",Rectus Abdominis; Obliques
Suspended Reverse Fly,https://exrx.net/WeightExercises/DeltoidPosterior/STReverseFly,Shoulders,"Deltoid, Posterior","Infraspinatus; Teres Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids",,"Erector Spinae; Hamstrings; Gluteus Maximus; Deltoid, Lateral",Rectus Abdominis; Obliques
Cable Front Lateral Raise,https://exrx.net/WeightExercises/Supraspinatus/CBFrontLateralRaise,Shoulders,Supraspinatus,"Deltoid, Lateral; Deltoid, Anterior; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior",,"Trapezius, Upper; Wrist Extensors",
Dumbbell Front Lateral Raise,https://exrx.net/WeightExercises/Supraspinatus/DBFrontLateralRaise,Shoulders,Supraspinatus,"Deltoid, Lateral; Deltoid, Anterior; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior",,"Trapezius, Upper; Wrist Extensors",
Dumbbell Full Can Lateral Raise,https://exrx.net/WeightExercises/Supraspinatus/DBFullCanLateralRaise,Shoulders,Supraspinatus,"Deltoid, Lateral; Deltoid, Anterior; Coracobrachialis; Trapezius, Middle; Trapezius, Lower; Serratus Anterior",,"Trapezius, Upper; Wrist Extensors",
Barbell Lunge,https://exrx.net/WeightExercises/Quadriceps/BBLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Tibialis Anterior; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,
Barbell Rear Lunge,https://exrx.net/WeightExercises/Quadriceps/BBRearLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Barbell Single Leg Split Squat,https://exrx.net/WeightExercises/Quadriceps/BBSingleLegSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus,
Barbell Single Leg Squat,https://exrx.net/WeightExercises/Quadriceps/BBSingleLegSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Erector Spinae (see notes),Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques; Rectus Abdominis,
Barbell Split Squat,https://exrx.net/WeightExercises/Quadriceps/BBSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus,
Barbell Squat,https://exrx.net/WeightExercises/Quadriceps/BBSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae,Rectus Abdominis; Obliques
Barbell Front Squat,https://exrx.net/WeightExercises/Quadriceps/BBFrontSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Deltoid, Anterior; Deltoid, Lateral; Supraspinatus; Pectoralis Major, Clavicular; Coracobrachialis; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Trapezius, Lower; Serratus Anterior",Rectus Abdominis; Obliques
Trap Bar Squat,https://exrx.net/WeightExercises/Quadriceps/TBSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Rhomboids",Rectus Abdominis; Obliques
Barbell Step-up,https://exrx.net/WeightExercises/Quadriceps/BBStepUp,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius        (second leg),Hamstrings; Gastrocnemius        (first leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,Rectus Abdominis; Obliques
Cable Rear Lunge,https://exrx.net/WeightExercises/Quadriceps/CBRearLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",
Cable Split Squat,https://exrx.net/WeightExercises/Quadriceps/CBLungeTwoArm,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Erector Spinae; Obliques",
Cable Squat,https://exrx.net/WeightExercises/Quadriceps/CBSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Cable Step-down,https://exrx.net/WeightExercises/Quadriceps/CBSingleLegSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,
Cable Step-up,https://exrx.net/WeightExercises/Quadriceps/CBStepUp,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius (second leg),Hamstrings; Gastrocnemius (first leg),"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",Rectus Abdominis
Dumbbell Lunge,https://exrx.net/WeightExercises/Quadriceps/DBLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Tibialis Anterior; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques",
Dumbbell Rear Lunge,https://exrx.net/WeightExercises/Quadriceps/DBRearLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",
Dumbbell Split Squat,https://exrx.net/WeightExercises/Quadriceps/DBSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus,
Dumbbell Squat,https://exrx.net/WeightExercises/Quadriceps/DBSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Rhomboids",Rectus Abdominis; Obliques
Dumbbell Front Squat,https://exrx.net/WeightExercises/Quadriceps/DBFrontSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Dumbbell Step-up,https://exrx.net/WeightExercises/Quadriceps/DBStepUp,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius (second leg),Hamstrings; Gastrocnemius (first leg),"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",Rectus Abdominis
Dumbbell Step-down,https://exrx.net/WeightExercises/Quadriceps/DBStepDown,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus; Gastrocnemius        (following leg),Hamstrings; Gastrocnemius        (lead leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,Rectus Abdominis; Obliques
Lever 45° Leg Press (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LV45LegPress,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Lying Leg Press (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LVLyingLegPressH,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Seated Leg Press (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LVSeatedLegPressH,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Single Leg Squat (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LVSingleLegSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Lever Split Squat (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LVSplitSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus",
Lever Squat (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LVSquatPL,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Lever Barbell Squat (plate loaded),https://exrx.net/WeightExercises/Quadriceps/LVBBSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae,Rectus Abdominis; Obliques
Lever Leg Extension,https://exrx.net/WeightExercises/Quadriceps/LVLegExtension,Thighs,Quadriceps,,,"Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Brachioradialis; Brachialis; Biceps Brachii",
Lever Seated Leg Press,https://exrx.net/WeightExercises/Quadriceps/LVSeatedLegPress,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Squat,https://exrx.net/WeightExercises/Quadriceps/LVSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Lever V-Squat,https://exrx.net/WeightExercises/Quadriceps/LVVSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled 45° Leg Press,https://exrx.net/WeightExercises/Quadriceps/SL45LegPress,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Lying Leg Press,https://exrx.net/WeightExercises/Quadriceps/SLLyingLegPress,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Seated Leg Press,https://exrx.net/WeightExercises/Quadriceps/SLSeatedLegPress,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Squat,https://exrx.net/WeightExercises/Quadriceps/SLSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Sled Hack Squat,https://exrx.net/WeightExercises/Quadriceps/SLHackSquat,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Smith Rear Lunge,https://exrx.net/WeightExercises/Quadriceps/SMRearLunge,Thighs,Quadriceps,Gluteus Maximus; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
